Date;Région;Filière;Valeur (TWh)
2014-01;"Île-de-France";"Autre";-1,7011392294819E-19
2014-02;"Île-de-France";"Autre";-1,7047821487814E-19
2014-03;"Île-de-France";"Autre";-5,7370774797505E-20
2014-04;"Île-de-France";"Autre";-1,157962614684E-19
2014-05;"Île-de-France";"Autre";-7,3543948708732E-19
2014-06;"Île-de-France";"Autre";-5,3045241810157E-20
2014-07;"Île-de-France";"Autre";-8,8960089295043E-20
2014-08;"Île-de-France";"Autre";2,5274921044982E-20
2014-09;"Île-de-France";"Autre";-1,1577891423364E-19
2014-10;"Île-de-France";"Autre";-4,7807244274445E-20
2014-11;"Île-de-France";"Autre";-1,3035232615532E-19
2014-12;"Île-de-France";"Autre";-2,8427347281701E-19
2015-01;"Île-de-France";"Autre";1,7231875648616E-19
2015-02;"Île-de-France";"Autre";-5,6852959839926E-20
2015-03;"Île-de-France";"Autre";-2,1505019986989E-19
2015-04;"Île-de-France";"Autre";3,6888721244299E-19
2015-05;"Île-de-France";"Autre";-2,2903554053322E-19
2015-06;"Île-de-France";"Autre";-2,2765036383765E-19
2015-07;"Île-de-France";"Autre";1,9773158804748E-19
2015-08;"Île-de-France";"Autre";6,3837650443599E-19
2015-09;"Île-de-France";"Autre";6,2611027473736E-19
2015-10;"Île-de-France";"Autre";-1,5768636396629E-20
2015-11;"Île-de-France";"Autre";1,215083589301E-18
2015-12;"Île-de-France";"Autre";4,2714963510715E-20
2016-01;"Île-de-France";"Autre";-4,5536577980565E-19
2016-02;"Île-de-France";"Autre";-3,9798112722034E-19
2016-03;"Île-de-France";"Autre";-2,1481080803021E-19
2016-04;"Île-de-France";"Autre";1,9913758142476E-19
2016-05;"Île-de-France";"Autre";1,4563003580825E-21
2016-06;"Île-de-France";"Autre";-1,0009354456386E-21
2016-07;"Île-de-France";"Autre";5,6341216414513E-20
2016-08;"Île-de-France";"Autre";-2,2658264153819E-19
2016-09;"Île-de-France";"Autre";-8,5201810884339E-20
2016-10;"Île-de-France";"Autre";1,4273738441206E-19
2016-11;"Île-de-France";"Autre";-4,8430703891711E-19
2016-12;"Île-de-France";"Autre";6,927791673661E-20
2017-01;"Île-de-France";"Autre";0,000360282
2017-02;"Île-de-France";"Autre";0,000325416
2017-03;"Île-de-France";"Autre";0,000360292
2017-04;"Île-de-France";"Autre";0,00034866
2017-05;"Île-de-France";"Autre";0,000360282
2017-06;"Île-de-France";"Autre";0,00034866
2017-07;"Île-de-France";"Autre";0,000360282
2017-08;"Île-de-France";"Autre";0,000360282
2017-09;"Île-de-France";"Autre";0,00034866
2017-10;"Île-de-France";"Autre";0,00036027
2017-11;"Île-de-France";"Autre";0,00034866
2017-12;"Île-de-France";"Autre";0,000360282
2018-01;"Île-de-France";"Autre";0,00051956
2018-02;"Île-de-France";"Autre";0,00046928
2018-03;"Île-de-France";"Autre";0,000519573
2018-04;"Île-de-France";"Autre";0,0005028
2018-05;"Île-de-France";"Autre";0,00051956
2018-06;"Île-de-France";"Autre";0,0005238
2018-07;"Île-de-France";"Autre";0,00051956
2018-08;"Île-de-France";"Autre";0,00051956
2018-09;"Île-de-France";"Autre";0,0005028
2018-10;"Île-de-France";"Autre";0,000519544
2018-11;"Île-de-France";"Autre";0,0005028
2018-12;"Île-de-France";"Autre";0,000520676
2019-01;"Île-de-France";"Autre";4,4857E-5
2019-02;"Île-de-France";"Autre";4,0516E-5
2019-03;"Île-de-France";"Autre";4,4858E-5
2019-04;"Île-de-France";"Autre";4,341E-5
2019-05;"Île-de-France";"Autre";4,4857E-5
2019-06;"Île-de-France";"Autre";7,212E-5
2019-07;"Île-de-France";"Autre";4,4857E-5
2019-08;"Île-de-France";"Autre";4,4857E-5
2019-09;"Île-de-France";"Autre";4,341E-5
2019-10;"Île-de-France";"Autre";4,4855000000001E-5
2019-11;"Île-de-France";"Autre";4,3410000000001E-5
2019-12;"Île-de-France";"Autre";4,4856999999999E-5
2020-01;"Île-de-France";"Autre";4,4857E-5
2020-02;"Île-de-France";"Autre";4,0512999999998E-5
2020-03;"Île-de-France";"Autre";4,4858E-5
2020-04;"Île-de-France";"Autre";4,3409999999999E-5
2020-05;"Île-de-France";"Autre";4,4857E-5
2020-06;"Île-de-France";"Autre";4,341E-5
2020-07;"Île-de-France";"Autre";4,4857E-5
2020-08;"Île-de-France";"Autre";4,4857E-5
2020-09;"Île-de-France";"Autre";4,341E-5
2020-10;"Île-de-France";"Autre";4,4855E-5
2020-11;"Île-de-France";"Autre";4,341E-5
2020-12;"Île-de-France";"Autre";4,4856999999999E-5
2021-01;"Île-de-France";"Autre";4,4857000000001E-5
2021-02;"Île-de-France";"Autre";4,0516E-5
2021-03;"Île-de-France";"Autre";4,4859E-5
2021-04;"Île-de-France";"Autre";4,341E-5
2021-05;"Île-de-France";"Autre";4,4856999999999E-5
2021-06;"Île-de-France";"Autre";4,341E-5
2021-07;"Île-de-France";"Autre";4,4857E-5
2021-08;"Île-de-France";"Autre";4,4857E-5
2021-09;"Île-de-France";"Autre";4,341E-5
2021-10;"Île-de-France";"Autre";4,4855E-5
2021-11;"Île-de-France";"Autre";4,341E-5
2021-12;"Île-de-France";"Autre";4,4857E-5
2022-01;"Île-de-France";"Autre";5,1462877E-5
2022-02;"Île-de-France";"Autre";5,2336264999999E-5
2022-03;"Île-de-France";"Autre";5,0943615E-5
2022-04;"Île-de-France";"Autre";5,0093599999999E-5
2022-05;"Île-de-France";"Autre";4,8984227E-5
2022-06;"Île-de-France";"Autre";4,3666074E-5
2022-07;"Île-de-France";"Autre";4,5154837E-5
2022-08;"Île-de-France";"Autre";4,5112003000001E-5
2022-09;"Île-de-France";"Autre";4,357839E-5
2022-10;"Île-de-France";"Autre";4,3580264E-5
2022-11;"Île-de-France";"Autre";4,3457378E-5
2022-12;"Île-de-France";"Autre";4,3433666E-5
2023-01;"Île-de-France";"Autre";4,3487607000002E-5
2023-02;"Île-de-France";"Autre";5,0113567E-5
2023-03;"Île-de-France";"Autre";4,6882634000001E-5
2023-04;"Île-de-France";"Autre";4,681302E-5
2023-05;"Île-de-France";"Autre";4,670801E-5
2023-06;"Île-de-France";"Autre";4,361088E-5
2023-07;"Île-de-France";"Autre";4,3477066E-5
2023-08;"Île-de-France";"Autre";4,3477066E-5
2023-09;"Île-de-France";"Autre";4,347489E-5
2023-10;"Île-de-France";"Autre";4,3478088999999E-5
2023-11;"Île-de-France";"Autre";4,347489E-5
2023-12;"Île-de-France";"Autre";4,7251068E-5
2024-01;"Île-de-France";"Autre";4,9792076000002E-5
2024-02;"Île-de-France";"Autre";6,6864272E-5
2024-03;"Île-de-France";"Autre";5,4646725E-5
2024-04;"Île-de-France";"Autre";0,000502131377
2024-05;"Île-de-France";"Autre";0,000157977763
2024-06;"Île-de-France";"Autre";4,4316035E-5
2024-07;"Île-de-France";"Autre";4,4183515E-5
2024-08;"Île-de-France";"Autre";4,4425573E-5
2024-09;"Île-de-France";"Autre";4,4476148000001E-5
2024-10;"Île-de-France";"Autre";4,5215794E-5
2024-11;"Île-de-France";"Autre";4,9703597E-5
2024-12;"Île-de-France";"Autre";8,830748E-5
2025-01;"Île-de-France";"Autre";0,000406341554
2025-02;"Île-de-France";"Autre";0,001024595433
2025-03;"Île-de-France";"Autre";0,001035560658
2025-04;"Île-de-France";"Autre";7,2902376999999E-5
2025-05;"Île-de-France";"Autre";4,4548984E-5
2025-06;"Île-de-France";"Autre";4,454898E-5
2025-07;"Île-de-France";"Autre";4,4548984000001E-5
2025-08;"Île-de-France";"Autre";4,4548984E-5
2025-09;"Île-de-France";"Autre";4,4618970000001E-5
2025-10;"Île-de-France";"Autre";4,5924981000001E-5
2025-11;"Île-de-France";"Autre";5,507699E-5
2014-01;"Île-de-France";"Solaire";0,001568198
2014-02;"Île-de-France";"Solaire";0,002938564
2014-03;"Île-de-France";"Solaire";0,006590477
2014-04;"Île-de-France";"Solaire";0,006938747
2014-05;"Île-de-France";"Solaire";0,008347582
2014-06;"Île-de-France";"Solaire";0,009424704
2014-07;"Île-de-France";"Solaire";0,007915417
2014-08;"Île-de-France";"Solaire";0,007530585
2014-09;"Île-de-France";"Solaire";0,007394077
2014-10;"Île-de-France";"Solaire";0,00408071
2014-11;"Île-de-France";"Solaire";0,002239658
2014-12;"Île-de-France";"Solaire";0,001151801
2015-01;"Île-de-France";"Solaire";0,001538583
2015-02;"Île-de-France";"Solaire";0,003066745
2015-03;"Île-de-France";"Solaire";0,005437119
2015-04;"Île-de-France";"Solaire";0,008214703
2015-05;"Île-de-France";"Solaire";0,008762019
2015-06;"Île-de-France";"Solaire";0,010710409
2015-07;"Île-de-France";"Solaire";0,009782637
2015-08;"Île-de-France";"Solaire";0,008748197
2015-09;"Île-de-France";"Solaire";0,007058791
2015-10;"Île-de-France";"Solaire";0,004246589
2015-11;"Île-de-France";"Solaire";0,002461669
2015-12;"Île-de-France";"Solaire";0,00198863
2016-01;"Île-de-France";"Solaire";0,001823095
2016-02;"Île-de-France";"Solaire";0,003281579
2016-03;"Île-de-France";"Solaire";0,00525377
2016-04;"Île-de-France";"Solaire";0,007529361
2016-05;"Île-de-France";"Solaire";0,007656379
2016-06;"Île-de-France";"Solaire";0,007253587
2016-07;"Île-de-France";"Solaire";0,009636728
2016-08;"Île-de-France";"Solaire";0,009140396
2016-09;"Île-de-France";"Solaire";0,006379216
2016-10;"Île-de-France";"Solaire";0,007304798
2016-11;"Île-de-France";"Solaire";0,002348157
2016-12;"Île-de-France";"Solaire";0,002082958
2017-01;"Île-de-France";"Solaire";0,002019666
2017-02;"Île-de-France";"Solaire";0,002601705
2017-03;"Île-de-France";"Solaire";0,005006775
2017-04;"Île-de-France";"Solaire";0,008255512
2017-05;"Île-de-France";"Solaire";0,009589074
2017-06;"Île-de-France";"Solaire";0,010448398
2017-07;"Île-de-France";"Solaire";0,008926919
2017-08;"Île-de-France";"Solaire";0,008252599
2017-09;"Île-de-France";"Solaire";0,006419982
2017-10;"Île-de-France";"Solaire";0,00479446
2017-11;"Île-de-France";"Solaire";0,002478069
2017-12;"Île-de-France";"Solaire";0,001284421
2018-01;"Île-de-France";"Solaire";0,000958052
2018-02;"Île-de-France";"Solaire";0,003502731
2018-03;"Île-de-France";"Solaire";0,004866465
2018-04;"Île-de-France";"Solaire";0,007989227
2018-05;"Île-de-France";"Solaire";0,011182367
2018-06;"Île-de-France";"Solaire";0,010522259
2018-07;"Île-de-France";"Solaire";0,011766364
2018-08;"Île-de-France";"Solaire";0,010047543
2018-09;"Île-de-France";"Solaire";0,008653703
2018-10;"Île-de-France";"Solaire";0,007805353
2018-11;"Île-de-France";"Solaire";0,004672982
2018-12;"Île-de-France";"Solaire";0,000897361
2019-01;"Île-de-France";"Solaire";0,00271484
2019-02;"Île-de-France";"Solaire";0,005526852
2019-03;"Île-de-France";"Solaire";0,007778985
2019-04;"Île-de-France";"Solaire";0,008912594
2019-05;"Île-de-France";"Solaire";0,011155217
2019-06;"Île-de-France";"Solaire";0,012084752
2019-07;"Île-de-France";"Solaire";0,013074514
2019-08;"Île-de-France";"Solaire";0,011756139
2019-09;"Île-de-France";"Solaire";0,011172904
2019-10;"Île-de-France";"Solaire";0,007219754
2019-11;"Île-de-France";"Solaire";0,004472633
2019-12;"Île-de-France";"Solaire";0,004291969
2020-01;"Île-de-France";"Solaire";0,003572626
2020-02;"Île-de-France";"Solaire";0,005413672
2020-03;"Île-de-France";"Solaire";0,008535863
2020-04;"Île-de-France";"Solaire";0,012641117
2020-05;"Île-de-France";"Solaire";0,015653545
2020-06;"Île-de-France";"Solaire";0,013980431
2020-07;"Île-de-France";"Solaire";0,017495586
2020-08;"Île-de-France";"Solaire";0,016739053
2020-09;"Île-de-France";"Solaire";0,014295583
2020-10;"Île-de-France";"Solaire";0,008018861
2020-11;"Île-de-France";"Solaire";0,006335949
2020-12;"Île-de-France";"Solaire";0,003754804
2021-01;"Île-de-France";"Solaire";0,003014319
2021-02;"Île-de-France";"Solaire";0,006233257
2021-03;"Île-de-France";"Solaire";0,012121204
2021-04;"Île-de-France";"Solaire";0,016737091
2021-05;"Île-de-France";"Solaire";0,016545799
2021-06;"Île-de-France";"Solaire";0,017194568
2021-07;"Île-de-France";"Solaire";0,016422902
2021-08;"Île-de-France";"Solaire";0,019991109
2021-09;"Île-de-France";"Solaire";0,018544478
2021-10;"Île-de-France";"Solaire";0,014546118
2021-11;"Île-de-France";"Solaire";0,007508963
2021-12;"Île-de-France";"Solaire";0,004819789
2022-01;"Île-de-France";"Solaire";0,005709587638
2022-02;"Île-de-France";"Solaire";0,010013071039
2022-03;"Île-de-France";"Solaire";0,017558099367
2022-04;"Île-de-France";"Solaire";0,021853883486
2022-05;"Île-de-France";"Solaire";0,028727569339
2022-06;"Île-de-France";"Solaire";0,027885773828
2022-07;"Île-de-France";"Solaire";0,033395328992
2022-08;"Île-de-France";"Solaire";0,031943797516
2022-09;"Île-de-France";"Solaire";0,021854779349
2022-10;"Île-de-France";"Solaire";0,017918430202
2022-11;"Île-de-France";"Solaire";0,008789126378
2022-12;"Île-de-France";"Solaire";0,004732001447
2023-01;"Île-de-France";"Solaire";0,005930356723
2023-02;"Île-de-France";"Solaire";0,014332818447
2023-03;"Île-de-France";"Solaire";0,022323936766
2023-04;"Île-de-France";"Solaire";0,031072562347
2023-05;"Île-de-France";"Solaire";0,042135655331
2023-06;"Île-de-France";"Solaire";0,050968221055
2023-07;"Île-de-France";"Solaire";0,04197441113
2023-08;"Île-de-France";"Solaire";0,038974738147
2023-09;"Île-de-France";"Solaire";0,034820042954
2023-10;"Île-de-France";"Solaire";0,023530102076
2023-11;"Île-de-France";"Solaire";0,010982759391
2023-12;"Île-de-France";"Solaire";0,006877359514
2024-01;"Île-de-France";"Solaire";0,009331543618
2024-02;"Île-de-France";"Solaire";0,010846483616
2024-03;"Île-de-France";"Solaire";0,02720429717
2024-04;"Île-de-France";"Solaire";0,032013872605
2024-05;"Île-de-France";"Solaire";0,039660776732
2024-06;"Île-de-France";"Solaire";0,044466087382
2024-07;"Île-de-France";"Solaire";0,047176947051
2024-08;"Île-de-France";"Solaire";0,049001275748
2024-09;"Île-de-France";"Solaire";0,035579449741
2024-10;"Île-de-France";"Solaire";0,022671743008
2024-11;"Île-de-France";"Solaire";0,010236089187
2024-12;"Île-de-France";"Solaire";0,007413646765
2025-01;"Île-de-France";"Solaire";0,008017959696
2025-02;"Île-de-France";"Solaire";0,015378375945
2025-03;"Île-de-France";"Solaire";0,03590703247
2025-04;"Île-de-France";"Solaire";0,042565283999
2025-05;"Île-de-France";"Solaire";0,045025347428
2025-06;"Île-de-France";"Solaire";0,051805705204
2025-07;"Île-de-France";"Solaire";0,061211604664
2025-08;"Île-de-France";"Solaire";0,057905204888
2025-09;"Île-de-France";"Solaire";0,040579229361
2025-10;"Île-de-France";"Solaire";0,028046520055
2025-11;"Île-de-France";"Solaire";0,013587180982
2014-01;"Île-de-France";"Hydraulique";0,001826858
2014-02;"Île-de-France";"Hydraulique";0,000748735
2014-03;"Île-de-France";"Hydraulique";0,004151241
2014-04;"Île-de-France";"Hydraulique";0,006856836
2014-05;"Île-de-France";"Hydraulique";0,005799564
2014-06;"Île-de-France";"Hydraulique";0,00350147
2014-07;"Île-de-France";"Hydraulique";0,003470074
2014-08;"Île-de-France";"Hydraulique";0,005154374
2014-09;"Île-de-France";"Hydraulique";0,004613762
2014-10;"Île-de-France";"Hydraulique";0,005938675
2014-11;"Île-de-France";"Hydraulique";0,00581355
2014-12;"Île-de-France";"Hydraulique";0,004351787
2015-01;"Île-de-France";"Hydraulique";0,002077706
2015-02;"Île-de-France";"Hydraulique";0,002286306
2015-03;"Île-de-France";"Hydraulique";0,004125536
2015-04;"Île-de-France";"Hydraulique";0,00496674
2015-05;"Île-de-France";"Hydraulique";0,00343586
2015-06;"Île-de-France";"Hydraulique";0,005995462
2015-07;"Île-de-France";"Hydraulique";0,003572401
2015-08;"Île-de-France";"Hydraulique";0,004043142
2015-09;"Île-de-France";"Hydraulique";0,005832511
2015-10;"Île-de-France";"Hydraulique";0,006094675
2015-11;"Île-de-France";"Hydraulique";0,005381088
2015-12;"Île-de-France";"Hydraulique";0,007410761
2016-01;"Île-de-France";"Hydraulique";0,007935245
2016-02;"Île-de-France";"Hydraulique";0,001555935
2016-03;"Île-de-France";"Hydraulique";0,003672791
2016-04;"Île-de-France";"Hydraulique";0,005277027
2016-05;"Île-de-France";"Hydraulique";0,006348993
2016-06;"Île-de-France";"Hydraulique";8,8929E-5
2016-07;"Île-de-France";"Hydraulique";0,005518768
2016-08;"Île-de-France";"Hydraulique";0,004894685
2016-09;"Île-de-France";"Hydraulique";0,004997439
2016-10;"Île-de-France";"Hydraulique";0,004962375
2016-11;"Île-de-France";"Hydraulique";0,005672035
2016-12;"Île-de-France";"Hydraulique";0,007056373
2017-01;"Île-de-France";"Hydraulique";0,007334798
2017-02;"Île-de-France";"Hydraulique";0,007678721
2017-03;"Île-de-France";"Hydraulique";0,004801386
2017-04;"Île-de-France";"Hydraulique";0,006889016
2017-05;"Île-de-France";"Hydraulique";0,004877823
2017-06;"Île-de-France";"Hydraulique";0,003244537
2017-07;"Île-de-France";"Hydraulique";0,003529257
2017-08;"Île-de-France";"Hydraulique";0,003409626
2017-09;"Île-de-France";"Hydraulique";0,003646612
2017-10;"Île-de-France";"Hydraulique";0,004309842
2017-11;"Île-de-France";"Hydraulique";0,004136519
2017-12;"Île-de-France";"Hydraulique";0,004826679
2018-01;"Île-de-France";"Hydraulique";0,000235514
2018-02;"Île-de-France";"Hydraulique";4,9452E-5
2018-03;"Île-de-France";"Hydraulique";0,000100971
2018-04;"Île-de-France";"Hydraulique";0,001044584
2018-05;"Île-de-France";"Hydraulique";0,006005708
2018-06;"Île-de-France";"Hydraulique";0,005921192
2018-07;"Île-de-France";"Hydraulique";0,005091257
2018-08;"Île-de-France";"Hydraulique";0,004350598
2018-09;"Île-de-France";"Hydraulique";0,003381238
2018-10;"Île-de-France";"Hydraulique";0,003985127
2018-11;"Île-de-France";"Hydraulique";0,003894444
2018-12;"Île-de-France";"Hydraulique";0,006639787
2019-01;"Île-de-France";"Hydraulique";0,006255959
2019-02;"Île-de-France";"Hydraulique";0,006034964
2019-03;"Île-de-France";"Hydraulique";0,007321056
2019-04;"Île-de-France";"Hydraulique";0,007152864
2019-05;"Île-de-France";"Hydraulique";0,007119362
2019-06;"Île-de-France";"Hydraulique";0,004767881
2019-07;"Île-de-France";"Hydraulique";0,003336776
2019-08;"Île-de-France";"Hydraulique";0,002110724
2019-09;"Île-de-France";"Hydraulique";0,003449546
2019-10;"Île-de-France";"Hydraulique";0,0049215
2019-11;"Île-de-France";"Hydraulique";0,006261926
2019-12;"Île-de-France";"Hydraulique";0,003097816
2020-01;"Île-de-France";"Hydraulique";0,00415321
2020-02;"Île-de-France";"Hydraulique";0,001704285
2020-03;"Île-de-France";"Hydraulique";0,001000753
2020-04;"Île-de-France";"Hydraulique";0,005519763
2020-05;"Île-de-France";"Hydraulique";0,005111381
2020-06;"Île-de-France";"Hydraulique";0,003288522
2020-07;"Île-de-France";"Hydraulique";0,002818361
2020-08;"Île-de-France";"Hydraulique";0,002541021
2020-09;"Île-de-France";"Hydraulique";0,002608331
2020-10;"Île-de-France";"Hydraulique";0,004899062
2020-11;"Île-de-France";"Hydraulique";0,005103581
2020-12;"Île-de-France";"Hydraulique";0,004089429
2021-01;"Île-de-France";"Hydraulique";0,002715561
2021-02;"Île-de-France";"Hydraulique";0,000594807
2021-03;"Île-de-France";"Hydraulique";0,006553463
2021-04;"Île-de-France";"Hydraulique";0,007804261
2021-05;"Île-de-France";"Hydraulique";0,007836165
2021-06;"Île-de-France";"Hydraulique";0,006978564
2021-07;"Île-de-France";"Hydraulique";0,006149788
2021-08;"Île-de-France";"Hydraulique";0,006373122
2021-09;"Île-de-France";"Hydraulique";0,004661806
2021-10;"Île-de-France";"Hydraulique";0,005355063
2021-11;"Île-de-France";"Hydraulique";0,005509406
2021-12;"Île-de-France";"Hydraulique";0,004724068
2022-01;"Île-de-France";"Hydraulique";0,002857630172
2022-02;"Île-de-France";"Hydraulique";0,006260902069
2022-03;"Île-de-France";"Hydraulique";0,006813417397
2022-04;"Île-de-France";"Hydraulique";0,006236648373
2022-05;"Île-de-France";"Hydraulique";0,003877657725
2022-06;"Île-de-France";"Hydraulique";0,003755047699
2022-07;"Île-de-France";"Hydraulique";0,00380861073
2022-08;"Île-de-France";"Hydraulique";0,003223726976
2022-09;"Île-de-France";"Hydraulique";0,003512442639
2022-10;"Île-de-France";"Hydraulique";0,006203631647
2022-11;"Île-de-France";"Hydraulique";0,005368479662
2022-12;"Île-de-France";"Hydraulique";0,005499034645
2023-01;"Île-de-France";"Hydraulique";0,004806356141
2023-02;"Île-de-France";"Hydraulique";0,006058702923
2023-03;"Île-de-France";"Hydraulique";0,007778268437
2023-04;"Île-de-France";"Hydraulique";0,007290082531
2023-05;"Île-de-France";"Hydraulique";0,007420343595
2023-06;"Île-de-France";"Hydraulique";0,004632115719
2023-07;"Île-de-France";"Hydraulique";0,004166754264
2023-08;"Île-de-France";"Hydraulique";0,005729732274
2023-09;"Île-de-France";"Hydraulique";0,004961714746
2023-10;"Île-de-France";"Hydraulique";0,005461278321
2023-11;"Île-de-France";"Hydraulique";0,005759383592
2023-12;"Île-de-France";"Hydraulique";0,001789078374
2024-01;"Île-de-France";"Hydraulique";0,002751522617
2024-02;"Île-de-France";"Hydraulique";0,003070905755
2024-03;"Île-de-France";"Hydraulique";0,000840440073
2024-04;"Île-de-France";"Hydraulique";0,002562323416
2024-05;"Île-de-France";"Hydraulique";0,005604987077
2024-06;"Île-de-France";"Hydraulique";0,007186563421
2024-07;"Île-de-France";"Hydraulique";0,00565609599
2024-08;"Île-de-France";"Hydraulique";0,007461152472
2024-09;"Île-de-France";"Hydraulique";0,00740341416
2024-10;"Île-de-France";"Hydraulique";0,00453558318
2024-11;"Île-de-France";"Hydraulique";0,006495188991
2024-12;"Île-de-France";"Hydraulique";0,002101001532
2025-01;"Île-de-France";"Hydraulique";0,000482428118
2025-02;"Île-de-France";"Hydraulique";0,004683954307
2025-03;"Île-de-France";"Hydraulique";0,006772469699
2025-04;"Île-de-France";"Hydraulique";0,007125943585
2025-05;"Île-de-France";"Hydraulique";0,006653699047
2025-06;"Île-de-France";"Hydraulique";0,005156962963
2025-07;"Île-de-France";"Hydraulique";0,004815069911
2025-08;"Île-de-France";"Hydraulique";0,004552285333
2025-09;"Île-de-France";"Hydraulique";0,006338633676
2025-10;"Île-de-France";"Hydraulique";0,007543913265
2025-11;"Île-de-France";"Hydraulique";0,006867859917
2014-01;"Île-de-France";"Eolien";0,005468478
2014-02;"Île-de-France";"Eolien";0,006518962
2014-03;"Île-de-France";"Eolien";0,002870897
2014-04;"Île-de-France";"Eolien";0,002027738
2014-05;"Île-de-France";"Eolien";0,003492562
2014-06;"Île-de-France";"Eolien";0,002303832
2014-07;"Île-de-France";"Eolien";0,001990316
2014-08;"Île-de-France";"Eolien";0,002100074
2014-09;"Île-de-France";"Eolien";0,001554756
2014-10;"Île-de-France";"Eolien";0,002616291
2014-11;"Île-de-France";"Eolien";0,002681983
2014-12;"Île-de-France";"Eolien";0,004273956
2015-01;"Île-de-France";"Eolien";0,004955532
2015-02;"Île-de-France";"Eolien";0,004224572
2015-03;"Île-de-France";"Eolien";0,003825026
2015-04;"Île-de-France";"Eolien";0,002959761
2015-05;"Île-de-France";"Eolien";0,002823627
2015-06;"Île-de-France";"Eolien";0,002234207
2015-07;"Île-de-France";"Eolien";0,00263819
2015-08;"Île-de-France";"Eolien";0,003327361
2015-09;"Île-de-France";"Eolien";0,006494558
2015-10;"Île-de-France";"Eolien";0,003765193
2015-11;"Île-de-France";"Eolien";0,008272335
2015-12;"Île-de-France";"Eolien";0,007185513
2016-01;"Île-de-France";"Eolien";0,009028153
2016-02;"Île-de-France";"Eolien";0,009330716
2016-03;"Île-de-France";"Eolien";0,008301743
2016-04;"Île-de-France";"Eolien";0,004792996
2016-05;"Île-de-France";"Eolien";0,004199535
2016-06;"Île-de-France";"Eolien";0,002831293
2016-07;"Île-de-France";"Eolien";0,002742603
2016-08;"Île-de-France";"Eolien";0,003403213
2016-09;"Île-de-France";"Eolien";0,002362542
2016-10;"Île-de-France";"Eolien";0,004345413
2016-11;"Île-de-France";"Eolien";0,006722276
2016-12;"Île-de-France";"Eolien";0,002891709
2017-01;"Île-de-France";"Eolien";0,005146914
2017-02;"Île-de-France";"Eolien";0,007200451
2017-03;"Île-de-France";"Eolien";0,009908314
2017-04;"Île-de-France";"Eolien";0,00476272
2017-05;"Île-de-France";"Eolien";0,005166935
2017-06;"Île-de-France";"Eolien";0,005034175
2017-07;"Île-de-France";"Eolien";0,006627431
2017-08;"Île-de-France";"Eolien";0,005415824
2017-09;"Île-de-France";"Eolien";0,007996202
2017-10;"Île-de-France";"Eolien";0,008528743
2017-11;"Île-de-France";"Eolien";0,01075893
2017-12;"Île-de-France";"Eolien";0,015182519
2018-01;"Île-de-France";"Eolien";0,018716374
2018-02;"Île-de-France";"Eolien";0,011961159
2018-03;"Île-de-France";"Eolien";0,013467804
2018-04;"Île-de-France";"Eolien";0,008524407
2018-05;"Île-de-France";"Eolien";0,007875408
2018-06;"Île-de-France";"Eolien";0,005720199
2018-07;"Île-de-France";"Eolien";0,005751059
2018-08;"Île-de-France";"Eolien";0,007953794
2018-09;"Île-de-France";"Eolien";0,009285845
2018-10;"Île-de-France";"Eolien";0,012751086
2018-11;"Île-de-France";"Eolien";0,01305108
2018-12;"Île-de-France";"Eolien";0,018676912
2019-01;"Île-de-France";"Eolien";0,010901178
2019-02;"Île-de-France";"Eolien";0,009257178
2019-03;"Île-de-France";"Eolien";0,019218873
2019-04;"Île-de-France";"Eolien";0,009741224
2019-05;"Île-de-France";"Eolien";0,010372797
2019-06;"Île-de-France";"Eolien";0,008990391
2019-07;"Île-de-France";"Eolien";0,009292484
2019-08;"Île-de-France";"Eolien";0,012185115
2019-09;"Île-de-France";"Eolien";0,019651981
2019-10;"Île-de-France";"Eolien";0,023063093
2019-11;"Île-de-France";"Eolien";0,022877183
2019-12;"Île-de-France";"Eolien";0,029593645
2020-01;"Île-de-France";"Eolien";0,026638232
2020-02;"Île-de-France";"Eolien";0,037631122
2020-03;"Île-de-France";"Eolien";0,029586563
2020-04;"Île-de-France";"Eolien";0,015484952
2020-05;"Île-de-France";"Eolien";0,01740369
2020-06;"Île-de-France";"Eolien";0,012848945
2020-07;"Île-de-France";"Eolien";0,01384675
2020-08;"Île-de-France";"Eolien";0,014087969
2020-09;"Île-de-France";"Eolien";0,015557885
2020-10;"Île-de-France";"Eolien";0,030645928
2020-11;"Île-de-France";"Eolien";0,019670269
2020-12;"Île-de-France";"Eolien";0,032276899
2021-01;"Île-de-France";"Eolien";0,026512185
2021-02;"Île-de-France";"Eolien";0,028453629
2021-03;"Île-de-France";"Eolien";0,024762332
2021-04;"Île-de-France";"Eolien";0,021158509
2021-05;"Île-de-France";"Eolien";0,029126751
2021-06;"Île-de-France";"Eolien";0,007418704
2021-07;"Île-de-France";"Eolien";0,01777894
2021-08;"Île-de-France";"Eolien";0,019082215
2021-09;"Île-de-France";"Eolien";0,014104271
2021-10;"Île-de-France";"Eolien";0,028331988
2021-11;"Île-de-France";"Eolien";0,023065048
2021-12;"Île-de-France";"Eolien";0,03406888
2022-01;"Île-de-France";"Eolien";0,025062037333
2022-02;"Île-de-France";"Eolien";0,043615189502
2022-03;"Île-de-France";"Eolien";0,02953144683
2022-04;"Île-de-France";"Eolien";0,031021191672
2022-05;"Île-de-France";"Eolien";0,019626171159
2022-06;"Île-de-France";"Eolien";0,016363267667
2022-07;"Île-de-France";"Eolien";0,015300361158
